ENSG00000153551	CMTM7	ENSP00000335605	ENSDARG00000010032	cmtm7	ENSDARP00000028584
ENSG00000105404	RABAC1	ENSP00000222008	ENSDARG00000004171	rabac1	ENSDARP00000028630
ENSG00000188352	FOCAD	ENSP00000369599	ENSDARG00000022020	focad	ENSDARP00000028693
ENSG00000008197	TFAP2D	ENSP00000008391	ENSDARG00000023272	tfap2d	ENSDARP00000028710
ENSG00000099817	POLR2E	ENSP00000464739	ENSDARG00000026183	polr2eb	ENSDARP00000028718
ENSG00000169592	INO80E	ENSP00000457016	ENSDARG00000022939	ino80e	ENSDARP00000028787
ENSG00000132881	CPLANE2	ENSP00000364749	ENSDARG00000028442	cplane2	ENSDARP00000028805
ENSG00000172578	KLHL6	ENSP00000341342	ENSDARG00000026990	klhl6	ENSDARP00000028820
ENSG00000135046	ANXA1	ENSP00000257497	ENSDARG00000026726	anxa1a	ENSDARP00000028837
ENSG00000164576	SAP30L	ENSP00000297109	ENSDARG00000030213	sap30l	ENSDARP00000028875
ENSG00000166046	TCP11L2	ENSP00000299045	ENSDARG00000027316	tcp11l2	ENSDARP00000028958
ENSG00000132581	SDF2	ENSP00000247020	ENSDARG00000024026	sdf2	ENSDARP00000029000
ENSG00000132383	RPA1	ENSP00000254719	ENSDARG00000003938	rpa1	ENSDARP00000029067
ENSG00000171560	FGA	ENSP00000498441	ENSDARG00000020741	fga	ENSDARP00000029074
ENSG00000112782	CLIC5	ENSP00000185206	ENSDARG00000070584	clic5b	ENSDARP00000029090
ENSG00000163617	CCDC191	ENSP00000295878	ENSDARG00000027851	ccdc191	ENSDARP00000029152
ENSG00000125459	MSTO1	ENSP00000245564	ENSDARG00000024381	msto1	ENSDARP00000029170
ENSG00000151612	ZNF827	ENSP00000424541	ENSDARG00000076171	znf827	ENSDARP00000029203
ENSG00000149635	OCSTAMP	ENSP00000279028	ENSDARG00000022139	ocstamp	ENSDARP00000029214
ENSG00000105617	LENG1	ENSP00000222224	ENSDARG00000037633	leng1	ENSDARP00000029247
ENSG00000066336	SPI1	ENSP00000227163	ENSDARG00000000767	spi1b	ENSDARP00000029369
ENSG00000184787	UBE2G2	ENSP00000338348	ENSDARG00000025404	ube2g2	ENSDARP00000029427
ENSG00000111652	COPS7A	ENSP00000438115	ENSDARG00000022788	cops7a	ENSDARP00000029462
ENSG00000148572	NRBF2	ENSP00000277746	ENSDARG00000023591	nrbf2b	ENSDARP00000029558
ENSG00000100813	ACIN1	ENSP00000262710	ENSDARG00000026842	acin1b	ENSDARP00000029637
ENSG00000021574	SPAST	ENSP00000320885	ENSDARG00000024933	spast	ENSDARP00000029675
ENSG00000050130	JKAMP	ENSP00000450749	ENSDARG00000028581	jkamp	ENSDARP00000029689
ENSG00000142538	PTH2	ENSP00000270631	ENSDARG00000022951	pth2	ENSDARP00000029759
ENSG00000134461	ANKRD16	ENSP00000369436	ENSDARG00000003822	ankrd16	ENSDARP00000029899
ENSG00000107672	NSMCE4A	ENSP00000358019	ENSDARG00000024311	nsmce4a	ENSDARP00000029924
ENSG00000110583	NAA40	ENSP00000367024	ENSDARG00000024109	naa40	ENSDARP00000029934
ENSG00000104886	PLEKHJ1	ENSP00000464955	ENSDARG00000025593	plekhj1	ENSDARP00000029972
ENSG00000197114	ZGPAT	ENSP00000332013	ENSDARG00000027403	zgpat	ENSDARP00000030077
ENSG00000147419	CCDC25	ENSP00000348933	ENSDARG00000021753	ccdc25	ENSDARP00000030117
ENSG00000196505	GDAP2	ENSP00000358451	ENSDARG00000021569	gdap2	ENSDARP00000030237
ENSG00000118420	UBE3D	ENSP00000358762	ENSDARG00000026178	ube3d	ENSDARP00000030264
ENSG00000117697	NSL1	ENSP00000355944	ENSDARG00000024471	nsl1	ENSDARP00000030404
ENSG00000188467	SLC24A5	ENSP00000341550	ENSDARG00000024771	slc24a5	ENSDARP00000030499
ENSG00000134779	TPGS2	ENSP00000464780	ENSDARG00000011926	tpgs2	ENSDARP00000030536
ENSG00000133114	GPALPP1	ENSP00000368447	ENSDARG00000058287	gpalpp1	ENSDARP00000030566
ENSG00000171174	RBKS	ENSP00000306817	ENSDARG00000019877	rbks	ENSDARP00000030612
ENSG00000065802	ASB1	ENSP00000264607	ENSDARG00000026635	asb1	ENSDARP00000030625
ENSG00000168876	ANKRD49	ENSP00000440396	ENSDARG00000023508	ankrd49	ENSDARP00000030673
ENSG00000154781	CCDC174	ENSP00000373304	ENSDARG00000023858	ccdc174	ENSDARP00000030727
ENSG00000151233	GXYLT1	ENSP00000381666	ENSDARG00000022550	gxylt1b	ENSDARP00000030796
ENSG00000057663	ATG5	ENSP00000343313	ENSDARG00000023396	atg5	ENSDARP00000030870
ENSG00000137601	NEK1	ENSP00000424757	ENSDARG00000022350	nek1	ENSDARP00000030937
ENSG00000143158	MPC2	ENSP00000356820	ENSDARG00000024478	mpc2	ENSDARP00000031014
ENSG00000106003	LFNG	ENSP00000222725	ENSDARG00000037879	lfng	ENSDARP00000031031
ENSG00000131495	NDUFA2	ENSP00000252102	ENSDARG00000021984	ndufa2	ENSDARP00000031098
ENSG00000204991	SPIRE2	ENSP00000367494	ENSDARG00000003084	spire2	ENSDARP00000031129
ENSG00000198794	SCAMP5	ENSP00000455313	ENSDARG00000018743	scamp5a	ENSDARP00000031172
ENSG00000171858	RPS21	ENSP00000359624	ENSDARG00000025850	rps21	ENSDARP00000031181
ENSG00000071243	ING3	ENSP00000320566	ENSDARG00000034326	ing3	ENSDARP00000031200
ENSG00000091527	CDV3	ENSP00000264993	ENSDARG00000023028	cdv3	ENSDARP00000031228
ENSG00000101940	WDR13	ENSP00000218056	ENSDARG00000022974	wdr13	ENSDARP00000031340
ENSG00000132911	NMUR2	ENSP00000255262	ENSDARG00000022570	nmur3	ENSDARP00000031354
ENSG00000144182	LIPT1	ENSP00000377114	ENSDARG00000025233	lipt1	ENSDARP00000031386
ENSG00000160685	ZBTB7B	ENSP00000406286	ENSDARG00000021891	zbtb7b	ENSDARP00000031455
ENSG00000132470	ITGB4	ENSP00000200181	ENSDARG00000028507	itgb4	ENSDARP00000031533
ENSG00000042753	AP2S1	ENSP00000470176	ENSDARG00000026967	ap2s1	ENSDARP00000031559
ENSG00000101222	SPEF1	ENSP00000369080	ENSDARG00000022007	zgc:66426	ENSDARP00000031607
ENSG00000133639	BTG1	ENSP00000256015	ENSDARG00000027249	btg1	ENSDARP00000031665
ENSG00000179600	GPHB5	ENSP00000478993	ENSDARG00000027472	gphb5	ENSDARP00000031688
ENSG00000151468	CCDC3	ENSP00000368102	ENSDARG00000026052	ccdc3a	ENSDARP00000031745
ENSG00000101928	MOSPD1	ENSP00000359813	ENSDARG00000028614	mospd1	ENSDARP00000031983
ENSG00000105185	PDCD5	ENSP00000476525	ENSDARG00000026072	pdcd5	ENSDARP00000032037
ENSG00000076351	SLC46A1	ENSP00000480703	ENSDARG00000026149	slc46a1	ENSDARP00000032054
ENSG00000119729	RHOQ	ENSP00000238738	ENSDARG00000025953	rhoq	ENSDARP00000032142
ENSG00000135052	GOLM1	ENSP00000373364	ENSDARG00000025858	zgc:56525	ENSDARP00000032153
ENSG00000130935	NOL11	ENSP00000253247	ENSDARG00000026767	nol11	ENSDARP00000032159
ENSG00000105948	TTC26	ENSP00000419279	ENSDARG00000012039	ttc26	ENSDARP00000032176
ENSG00000143748	NVL	ENSP00000281701	ENSDARG00000025605	nvl	ENSDARP00000032193
ENSG00000167842	MIS12	ENSP00000461252	ENSDARG00000026454	mis12	ENSDARP00000032207
ENSG00000143502	SUSD4	ENSP00000505301	ENSDARG00000026335	susd4	ENSDARP00000032279
ENSG00000155906	RMND1	ENSP00000506793	ENSDARG00000027465	rmnd1	ENSDARP00000032298
ENSG00000101544	ADNP2	ENSP00000262198	ENSDARG00000028431	adnp2b	ENSDARP00000032332
ENSG00000148834	GSTO1	ENSP00000358727	ENSDARG00000022183	gsto1	ENSDARP00000032411
ENSG00000123374	CDK2	ENSP00000452514	ENSDARG00000026577	cdk2	ENSDARP00000032448
ENSG00000144566	RAB5A	ENSP00000273047	ENSDARG00000018602	rab5aa	ENSDARP00000032505
ENSG00000132341	RAN	ENSP00000396127	ENSDARG00000057026	ran	ENSDARP00000032532
ENSG00000005206	SPPL2B	ENSP00000478298	ENSDARG00000030448	sppl2	ENSDARP00000032543
ENSG00000160213	CSTB	ENSP00000291568	ENSDARG00000045352	cst14a.2	ENSDARP00000032643
ENSG00000080511	RDH8	ENSP00000498711	ENSDARG00000028048	rdh8a	ENSDARP00000032715
ENSG00000097046	CDC7	ENSP00000234626	ENSDARG00000023584	cdc7	ENSDARP00000032739
ENSG00000164933	SLC25A32	ENSP00000297578	ENSDARG00000026835	slc25a32b	ENSDARP00000032745
ENSG00000181264	TLCD5	ENSP00000312672	ENSDARG00000024920	tlcd5a	ENSDARP00000032799
ENSG00000127054	INTS11	ENSP00000445001	ENSDARG00000025212	ints11	ENSDARP00000032843
ENSG00000089225	TBX5	ENSP00000384152	ENSDARG00000024894	tbx5a	ENSDARP00000033053
ENSG00000164815	ORC5	ENSP00000297431	ENSDARG00000021579	orc5	ENSDARP00000033056
ENSG00000114520	SNX4	ENSP00000251775	ENSDARG00000022659	snx4	ENSDARP00000033122
ENSG00000110911	SLC11A2	ENSP00000449200	ENSDARG00000024295	slc11a2	ENSDARP00000033139
ENSG00000124749	COL21A1	ENSP00000244728	ENSDARG00000025320	col21a1	ENSDARP00000033176
ENSG00000162517	PEF1	ENSP00000362807	ENSDARG00000023989	pef1	ENSDARP00000033243
ENSG00000141433	ADCYAP1	ENSP00000411658	ENSDARG00000027740	adcyap1b	ENSDARP00000033245
ENSG00000184508	HDDC3	ENSP00000377814	ENSDARG00000020473	hddc3	ENSDARP00000033279
ENSG00000174606	ANGEL2	ENSP00000355929	ENSDARG00000016743	angel2	ENSDARP00000033311
ENSG00000163002	NUP35	ENSP00000295119	ENSDARG00000012222	nup35	ENSDARP00000033355
ENSG00000181061	HIGD1A	ENSP00000398064	ENSDARG00000022303	higd1a	ENSDARP00000033361
ENSG00000113194	FAF2	ENSP00000261942	ENSDARG00000052374	faf2	ENSDARP00000033367
ENSG00000125618	PAX8	ENSP00000505425	ENSDARG00000015879	pax8	ENSDARP00000033414
ENSG00000157538	VPS26C	ENSP00000311399	ENSDARG00000075650	vps26c	ENSDARP00000033509
ENSG00000104517	UBR5	ENSP00000429084	ENSDARG00000018192	ubr5	ENSDARP00000033510
ENSG00000284730	TMDD1	ENSP00000493167	ENSDARG00000026864	si:ch211-226m16.3	ENSDARP00000033525
ENSG00000121644	DESI2	ENSP00000306528	ENSDARG00000004460	desi2	ENSDARP00000033545
ENSG00000189045	ANKDD1B	ENSP00000471417	ENSDARG00000025866	ankdd1b	ENSDARP00000033575
ENSG00000137818	RPLP1	ENSP00000346037	ENSDARG00000021864	rplp1	ENSDARP00000033600
ENSG00000213463	SYNJ2BP	ENSP00000256366	ENSDARG00000028321	synj2bp	ENSDARP00000033740
ENSG00000134954	ETS1	ENSP00000376436	ENSDARG00000024431	ets1	ENSDARP00000033758
ENSG00000154237	LRRK1	ENSP00000373600	ENSDARG00000007398	lrrk1	ENSDARP00000033785
ENSG00000162174	ASRGL1	ENSP00000400057	ENSDARG00000021681	asrgl1	ENSDARP00000033788
ENSG00000149657	LSM14B	ENSP00000279068	ENSDARG00000025386	lsm14b	ENSDARP00000033806
ENSG00000000457	SCYL3	ENSP00000356744	ENSDARG00000027046	scyl3	ENSDARP00000033868
ENSG00000135778	NTPCR	ENSP00000355586	ENSDARG00000021853	ntpcr	ENSDARP00000033890
ENSG00000143476	DTL	ENSP00000355958	ENSDARG00000023002	dtl	ENSDARP00000033992
ENSG00000137393	RNF144B	ENSP00000259939	ENSDARG00000024940	rnf144b	ENSDARP00000034051
ENSG00000130150	MOSPD2	ENSP00000369860	ENSDARG00000026024	mospd2	ENSDARP00000034076
ENSG00000163131	CTSS	ENSP00000357981	ENSDARG00000013771	ctss2.2	ENSDARP00000034094
ENSG00000152133	GPATCH11	ENSP00000501347	ENSDARG00000026892	gpatch11	ENSDARP00000034146
ENSG00000110218	PANX1	ENSP00000227638	ENSDARG00000025285	panx1a	ENSDARP00000034149
ENSG00000111816	FRK	ENSP00000476145	ENSDARG00000027807	frk	ENSDARP00000034214
ENSG00000137752	CASP1	ENSP00000433138	ENSDARG00000008165	caspa	ENSDARP00000034228
ENSG00000197622	CDC42SE1	ENSP00000475845	ENSDARG00000023724	cdc42se1	ENSDARP00000034273
ENSG00000182533	CAV3	ENSP00000341940	ENSDARG00000024141	cav3	ENSDARP00000034317
ENSG00000104427	ZC2HC1A	ENSP00000263849	ENSDARG00000027915	zc2hc1a	ENSDARP00000034439
ENSG00000102104	RS1	ENSP00000369320	ENSDARG00000027236	rs1a	ENSDARP00000034534
ENSG00000154277	UCHL1	ENSP00000423623	ENSDARG00000026871	uchl1	ENSDARP00000034536
ENSG00000172115	CYCS	ENSP00000307786	ENSDARG00000044562	cycsb	ENSDARP00000034555
ENSG00000110696	C11orf58	ENSP00000228136	ENSDARG00000022564	C18H11orf58	ENSDARP00000034658
ENSG00000167460	TPM4	ENSP00000494125	ENSDARG00000023963	tpm4a	ENSDARP00000034733
ENSG00000239857	GET4	ENSP00000265857	ENSDARG00000024398	get4	ENSDARP00000034770
ENSG00000106344	RBM28	ENSP00000223073	ENSDARG00000025332	rbm28	ENSDARP00000034794
ENSG00000153989	NUS1	ENSP00000357480	ENSDARG00000027813	nus1	ENSDARP00000034808
ENSG00000175220	ARHGAP1	ENSP00000310491	ENSDARG00000024324	arhgap1	ENSDARP00000034827
ENSG00000185432	METTL7A	ENSP00000448785	ENSDARG00000028478	si:ch211-173n18.3	ENSDARP00000034918
ENSG00000211584	SLC48A1	ENSP00000415998	ENSDARG00000026109	slc48a1b	ENSDARP00000035010
ENSG00000109089	CDR2L	ENSP00000336587	ENSDARG00000026834	cdr2l	ENSDARP00000035047
ENSG00000197448	GSTK1	ENSP00000431049	ENSDARG00000056510	gstk1	ENSDARP00000035103
ENSG00000070010	UFD1	ENSP00000263202	ENSDARG00000010051	ufd1l	ENSDARP00000035108
ENSG00000057294	PKP2	ENSP00000070846	ENSDARG00000023026	pkp2	ENSDARP00000035112
ENSG00000186468	RPS23	ENSP00000296674	ENSDARG00000021838	rps23	ENSDARP00000035273
ENSG00000162545	CAMK2N1	ENSP00000364219	ENSDARG00000025855	camk2n1a	ENSDARP00000035352
ENSG00000137074	APTX	ENSP00000369145	ENSDARG00000027143	aptx	ENSDARP00000035368
ENSG00000163623	NKX6-1	ENSP00000295886	ENSDARG00000022569	nkx6.1	ENSDARP00000035373
ENSG00000070950	RAD18	ENSP00000264926	ENSDARG00000027938	rad18	ENSDARP00000035402
ENSG00000052749	RRP12	ENSP00000360031	ENSDARG00000022410	rrp12	ENSDARP00000035419
ENSG00000131153	GINS2	ENSP00000253462	ENSDARG00000002304	gins2	ENSDARP00000035433
ENSG00000105248	YJU2	ENSP00000262962	ENSDARG00000026185	yju2	ENSDARP00000035484
ENSG00000184730	APOBR	ENSP00000457539	ENSDARG00000006588	zgc:111983	ENSDARP00000035524
ENSG00000174332	GLIS1	ENSP00000486112	ENSDARG00000027933	glis1b	ENSDARP00000035545
ENSG00000170419	VSTM2A	ENSP00000384701	ENSDARG00000021909	VSTM2A	ENSDARP00000035566
ENSG00000168081	PNOC	ENSP00000301908	ENSDARG00000025024	pnoca	ENSDARP00000035567
ENSG00000106415	GLCCI1	ENSP00000223145	ENSDARG00000008503	glcci1a	ENSDARP00000035581
ENSG00000120907	ADRA1A	ENSP00000369960	ENSDARG00000028725	adra1aa	ENSDARP00000035603
ENSG00000114491	UMPS	ENSP00000232607	ENSDARG00000012215	umps	ENSDARP00000035728
ENSG00000040608	RTN4R	ENSP00000403535	ENSDARG00000090035	rtn4r	ENSDARP00000035812
ENSG00000136271	DDX56	ENSP00000258772	ENSDARG00000020913	ddx56	ENSDARP00000035846
ENSG00000169504	CLIC4	ENSP00000363500	ENSDARG00000022995	clic4	ENSDARP00000035859
ENSG00000146072	TNFRSF21	ENSP00000296861	ENSDARG00000001807	tnfrsf21	ENSDARP00000036002
ENSG00000088002	SULT2B1	ENSP00000201586	ENSDARG00000028367	sult2st3	ENSDARP00000036121
ENSG00000175348	TMEM9B	ENSP00000433361	ENSDARG00000025693	tmem9b	ENSDARP00000036199
ENSG00000170396	ZNF804A	ENSP00000303252	ENSDARG00000027079	znf804a	ENSDARP00000036330
ENSG00000122591	FAM126A	ENSP00000403396	ENSDARG00000026762	fam126a	ENSDARP00000036397
ENSG00000071575	TRIB2	ENSP00000155926	ENSDARG00000016200	trib3	ENSDARP00000036401
ENSG00000261115	TMEM178B	ENSP00000456594	ENSDARG00000006747	tmem178b	ENSDARP00000036408
ENSG00000114279	FGF12	ENSP00000413496	ENSDARG00000027957	fgf12a	ENSDARP00000036436
ENSG00000164430	CGAS	ENSP00000359339	ENSDARG00000021572	cgas	ENSDARP00000036480
ENSG00000183765	CHEK2	ENSP00000372023	ENSDARG00000025820	chek2	ENSDARP00000036490
ENSG00000163605	PPP4R2	ENSP00000349124	ENSDARG00000026540	ppp4r2a	ENSDARP00000036492
ENSG00000144736	SHQ1	ENSP00000315182	ENSDARG00000058522	shq1	ENSDARP00000036580
ENSG00000136986	DERL1	ENSP00000259512	ENSDARG00000021905	derl1	ENSDARP00000036613
ENSG00000150637	CD226	ENSP00000280200	ENSDARG00000045391	cd226	ENSDARP00000036626
ENSG00000205758	CRYZL1	ENSP00000370966	ENSDARG00000026902	cryzl1	ENSDARP00000036649
ENSG00000240583	AQP1	ENSP00000498672	ENSDARG00000023713	aqp1a.1	ENSDARP00000036702
ENSG00000175104	TRAF6	ENSP00000433623	ENSDARG00000028058	traf6	ENSDARP00000036715
ENSG00000151893	CACUL1	ENSP00000358147	ENSDARG00000021885	cacul1	ENSDARP00000036723
ENSG00000152944	MED21	ENSP00000442126	ENSDARG00000026839	med21	ENSDARP00000036773
ENSG00000143315	PIGM	ENSP00000357069	ENSDARG00000024277	pigm	ENSDARP00000036819
ENSG00000110651	CD81	ENSP00000370424	ENSDARG00000022437	cd81b	ENSDARP00000036831
ENSG00000143222	UFC1	ENSP00000356982	ENSDARG00000022340	ufc1	ENSDARP00000036899
ENSG00000156398	SFXN2	ENSP00000358909	ENSDARG00000017960	sfxn2	ENSDARP00000036949
ENSG00000142871	CCN1	ENSP00000398736	ENSDARG00000023062	ccn1	ENSDARP00000036965
ENSG00000204033	LRIT2	ENSP00000438264	ENSDARG00000030626	lrit2	ENSDARP00000036969
ENSG00000177614	PGBD5	ENSP00000375733	ENSDARG00000011042	pgbd5	ENSDARP00000037007
ENSG00000109854	HTATIP2	ENSP00000392985	ENSDARG00000028386	htatip2	ENSDARP00000037018
ENSG00000145192	AHSG	ENSP00000273784	ENSDARG00000026764	ahsg1	ENSDARP00000037025
ENSG00000156384	SFR1	ENSP00000358742	ENSDARG00000021974	sfr1	ENSDARP00000037070
ENSG00000105668	UPK1A	ENSP00000368298	ENSDARG00000021866	upk1a	ENSDARP00000037144
ENSG00000072954	TMEM38A	ENSP00000187762	ENSDARG00000024047	tmem38a	ENSDARP00000037150
ENSG00000185104	FAF1	ENSP00000379457	ENSDARG00000022418	faf1	ENSDARP00000037156
ENSG00000077585	GPR137B	ENSP00000355551	ENSDARG00000078448	gpr137ba	ENSDARP00000037177
ENSG00000099942	CRKL	ENSP00000346300	ENSDARG00000028699	crkl	ENSDARP00000037263
ENSG00000108479	GALK1	ENSP00000225614	ENSDARG00000028088	galk1	ENSDARP00000037286
ENSG00000148688	RPP30	ENSP00000389182	ENSDARG00000027428	rpp30	ENSDARP00000037308
ENSG00000130520	LSM4	ENSP00000477443	ENSDARG00000023852	lsm4	ENSDARP00000037344
ENSG00000284341		ENSP00000435033	ENSDARG00000027088	ptgdsb.1	ENSDARP00000037484
ENSG00000169914	OTUD3	ENSP00000364261	ENSDARG00000022648	otud3	ENSDARP00000037518
ENSG00000197586	ENTPD6	ENSP00000365840	ENSDARG00000008757	entpd6	ENSDARP00000037620
ENSG00000049089	COL9A2	ENSP00000361834	ENSDARG00000024492	col9a2	ENSDARP00000037624
ENSG00000170946	DNAJC24	ENSP00000417548	ENSDARG00000023927	dnajc24	ENSDARP00000037632
ENSG00000176422	SPRYD4	ENSP00000338034	ENSDARG00000023309	spryd4	ENSDARP00000037635
ENSG00000100300	TSPO	ENSP00000338004	ENSDARG00000026655	tspo	ENSDARP00000037745
ENSG00000103187	COTL1	ENSP00000262428	ENSDARG00000026829	cotl1	ENSDARP00000037758
ENSG00000067082	KLF6	ENSP00000419923	ENSDARG00000029072	klf6a	ENSDARP00000037789
ENSG00000096080	MRPS18A	ENSP00000398679	ENSDARG00000024465	mrps18a	ENSDARP00000037794
ENSG00000173221	GLRX	ENSP00000422708	ENSDARG00000028106	glrx	ENSDARP00000037864
ENSG00000127952	STYXL1	ENSP00000248600	ENSDARG00000026338	styxl1	ENSDARP00000037865
ENSG00000101557	USP14	ENSP00000261601	ENSDARG00000025889	usp14	ENSDARP00000037906
ENSG00000145708	CRHBP	ENSP00000274368	ENSDARG00000024831	crhbp	ENSDARP00000037928
ENSG00000187715	KBTBD12	ENSP00000385957	ENSDARG00000001882	kbtbd12	ENSDARP00000038002
ENSG00000104765	BNIP3L	ENSP00000370003	ENSDARG00000028067	bnip3lb	ENSDARP00000038022
ENSG00000145826	LECT2	ENSP00000274507	ENSDARG00000033227	lect2l	ENSDARP00000038063
ENSG00000111775	COX6A1	ENSP00000229379	ENSDARG00000022438	cox6a1	ENSDARP00000038172
ENSG00000155368	DBI	ENSP00000486361	ENSDARG00000026369	dbi	ENSDARP00000038227
ENSG00000130810	PPAN	ENSP00000253107	ENSDARG00000022232	ppan	ENSDARP00000038241
ENSG00000135801	TAF5L	ENSP00000258281	ENSDARG00000025808	taf5l	ENSDARP00000038258
ENSG00000100162	CENPM	ENSP00000215980	ENSDARG00000024681	pane1	ENSDARP00000038262
ENSG00000119614	VSX2	ENSP00000261980	ENSDARG00000005574	vsx2	ENSDARP00000038309
ENSG00000187416	LHFPL3	ENSP00000393128	ENSDARG00000021595	lhfpl3	ENSDARP00000038316
ENSG00000132823	OSER1	ENSP00000255174	ENSDARG00000024669	oser1	ENSDARP00000038323
ENSG00000010310	GIPR	ENSP00000467494	ENSDARG00000025478	gipr	ENSDARP00000038331
ENSG00000028116	VRK2	ENSP00000408002	ENSDARG00000021547	vrk2	ENSDARP00000038349
ENSG00000130755	GMFG	ENSP00000472249	ENSDARG00000028327	gmfb	ENSDARP00000038400
ENSG00000221829	FANCG	ENSP00000367910	ENSDARG00000024967	fancg	ENSDARP00000038408
ENSG00000100138	SNU13	ENSP00000498157	ENSDARG00000023299	snu13b	ENSDARP00000038446
ENSG00000130731	METTL26	ENSP00000440765	ENSDARG00000027461	mettl26	ENSDARP00000038472
ENSG00000148935	GAS2	ENSP00000401145	ENSDARG00000001259	gas2a	ENSDARP00000038511
ENSG00000125971	DYNLRB1	ENSP00000363979	ENSDARG00000021582	dynlrb1	ENSDARP00000038553
ENSG00000172260	NEGR1	ENSP00000350364	ENSDARG00000021607	negr1	ENSDARP00000038588
ENSG00000131323	TRAF3	ENSP00000454207	ENSDARG00000022000	traf3	ENSDARP00000038596
ENSG00000169372	CRADD	ENSP00000327647	ENSDARG00000028192	cradd	ENSDARP00000038654
ENSG00000105640	RPL18A	ENSP00000222247	ENSDARG00000025073	rpl18a	ENSDARP00000038658
ENSG00000178882	RFLNA	ENSP00000444080	ENSDARG00000023484	rflna	ENSDARP00000038678
ENSG00000060688	SNRNP40	ENSP00000263694	ENSDARG00000023160	snrnp40	ENSDARP00000038728
ENSG00000175895	PLEKHF2	ENSP00000322373	ENSDARG00000021141	plekhf2	ENSDARP00000038743
ENSG00000122557	HERPUD2	ENSP00000310729	ENSDARG00000021033	herpud2	ENSDARP00000038769
ENSG00000116353	MECR	ENSP00000263702	ENSDARG00000032326	mecr	ENSDARP00000038801
ENSG00000163481	RNF25	ENSP00000295704	ENSDARG00000027182	rnf25	ENSDARP00000038815
ENSG00000176018	LYSMD3	ENSP00000314518	ENSDARG00000024693	lysmd3	ENSDARP00000038848
ENSG00000148153	INIP	ENSP00000363360	ENSDARG00000028523	inip	ENSDARP00000038879
ENSG00000164938	TP53INP1	ENSP00000344215	ENSDARG00000028017	tp53inp1	ENSDARP00000038892
ENSG00000262660		ENSP00000461324	ENSDARG00000025074	slc25a10	ENSDARP00000039036
ENSG00000055211	GINM1	ENSP00000356389	ENSDARG00000021975	ginm1	ENSDARP00000039045
ENSG00000034713	GABARAPL2	ENSP00000037243	ENSDARG00000027200	gabarapl2	ENSDARP00000039056
ENSG00000142892	PIGK	ENSP00000359848	ENSDARG00000024479	pigk	ENSDARP00000039104
ENSG00000121769	FABP3	ENSP00000362817	ENSDARG00000023290	fabp3	ENSDARP00000039143
ENSG00000181029	TRAPPC5	ENSP00000470262	ENSDARG00000026068	trappc5	ENSDARP00000039210
ENSG00000015285	WAS	ENSP00000365891	ENSDARG00000026350	wasb	ENSDARP00000039217
ENSG00000163281	GNPDA2	ENSP00000295448	ENSDARG00000024443	gnpda2	ENSDARP00000039222
ENSG00000103148	NPRL3	ENSP00000478273	ENSDARG00000010918	nprl3	ENSDARP00000039240
ENSG00000157303	SUSD3	ENSP00000364621	ENSDARG00000069607	zgc:162331	ENSDARP00000039241
ENSG00000100228	RAB36	ENSP00000263116	ENSDARG00000014058	rab36	ENSDARP00000039309
ENSG00000111737	RAB35	ENSP00000229340	ENSDARG00000058425	rab35b	ENSDARP00000039450
ENSG00000120256	LRP11	ENSP00000239367	ENSDARG00000034076	lrp11	ENSDARP00000039615
ENSG00000113140	SPARC	ENSP00000231061	ENSDARG00000019353	sparc	ENSDARP00000039659
ENSG00000163528	CHCHD4	ENSP00000295767	ENSDARG00000033376	chchd4a	ENSDARP00000039846
ENSG00000204370	SDHD	ENSP00000364699	ENSDARG00000030139	sdhdb	ENSDARP00000039864
ENSG00000136021	SCYL2	ENSP00000489123	ENSDARG00000032627	SCYL2	ENSDARP00000039876
ENSG00000161526	SAP30BP	ENSP00000463758	ENSDARG00000031261	sap30bp	ENSDARP00000039877
ENSG00000013375	PGM3	ENSP00000425809	ENSDARG00000024654	pgm3	ENSDARP00000039986
ENSG00000106631	MYL7	ENSP00000389202	ENSDARG00000019096	myl7	ENSDARP00000040012
ENSG00000130347	RTN4IP1	ENSP00000358059	ENSDARG00000031366	rtn4ip1	ENSDARP00000040031
ENSG00000111581	NUP107	ENSP00000229179	ENSDARG00000016010	nup107	ENSDARP00000040032
ENSG00000108349	CASC3	ENSP00000264645	ENSDARG00000029911	casc3	ENSDARP00000040064
ENSG00000126522	ASL	ENSP00000307188	ENSDARG00000033361	asl	ENSDARP00000040189
ENSG00000115234	SNX17	ENSP00000233575	ENSDARG00000091418	snx17	ENSDARP00000040190
ENSG00000143155	TIPRL	ENSP00000356807	ENSDARG00000032353	tiprl	ENSDARP00000040239
ENSG00000145979	TBC1D7	ENSP00000475727	ENSDARG00000029581	tbc1d7	ENSDARP00000040264
ENSG00000111046	MYF6	ENSP00000228641	ENSDARG00000029830	myf6	ENSDARP00000040265
ENSG00000197405	C5AR1	ENSP00000347197	ENSDARG00000031749	C3AR1	ENSDARP00000040270
ENSG00000099617	EFNA2	ENSP00000215368	ENSDARG00000031372	efna2a	ENSDARP00000040277
ENSG00000119203	CPSF3	ENSP00000238112	ENSDARG00000027649	cpsf3	ENSDARP00000040291
ENSG00000197157	SND1	ENSP00000346762	ENSDARG00000006766	snd1	ENSDARP00000040404
ENSG00000180817	PPA1	ENSP00000362329	ENSDARG00000030441	ppa1b	ENSDARP00000040408
